time,temperature,salinity,latitude,pressure,longitude,profile_number,declination
2023-11-15T11:08:39.348,0.1888,34.945,70.56061666666666,435.2401,-7.884083333333333,38,-6.0
2023-11-15T11:09:09.365,0.1913,34.9455,70.56051666666667,429.2123,-7.8844666666666665,38,-6.0
2023-11-15T11:09:39.381,0.1893,34.9435,70.56048333333334,423.0958,-7.884649999999999,38,-5.999999999999999
2023-11-15T11:10:09.398,0.195,34.9454,70.56038333333332,416.9466,-7.88505,38,-6.0
2023-11-15T11:10:39.413,0.194,34.9434,70.56033333333333,410.8207,-7.885233333333334,38,-6.0
2023-11-15T11:11:09.429,0.2055,34.9415,70.56025,404.7624,-7.885616666666666,38,-6.0
2023-11-15T11:11:39.445,0.2205,34.943,70.5602,398.7206,-7.885783333333334,38,-5.999999999999999
2023-11-15T11:12:09.467,0.2384,34.9431,70.56009999999999,392.7229,-7.88615,38,-6.0
2023-11-15T11:12:39.483,0.2518,34.9403,70.56005,386.772,-7.886333333333333,38,-6.0
2023-11-15T11:13:09.5,0.2726,34.9462,70.55995,380.8507,-7.886683333333334,38,-6.0
2023-11-15T11:13:39.517,0.2767,34.9408,70.5599,374.9408,-7.886866666666666,38,-6.0
2023-11-15T11:14:09.536,0.283,34.94,70.5598,369.054,-7.887216666666665,38,-6.0
2023-11-15T11:14:39.551,0.2946,34.9405,70.55975,363.4027,-7.887383333333334,38,-6.0
2023-11-15T11:15:09.569,0.3218,34.9396,70.55964999999999,357.6309,-7.887733333333333,38,-6.0
2023-11-15T11:15:39.584,0.3314,34.9405,70.5596,351.8721,-7.8879,38,-5.999999999999999
2023-11-15T11:16:09.607,0.3356,34.9398,70.5595,346.2033,-7.888249999999999,38,-6.0
2023-11-15T11:16:39.625,0.3416,34.9378,70.55945,340.567,-7.888416666666666,38,-6.0
2023-11-15T11:17:09.641,0.3579,34.936,70.55933333333334,334.9653,-7.888750000000001,38,-6.0
2023-11-15T11:17:39.657,0.3772,34.9377,70.55928333333333,329.402,-7.888916666666667,38,-6.0
2023-11-15T11:18:09.682,0.3793,34.9354,70.55918333333334,323.8722,-7.889233333333334,38,-6.0
2023-11-15T11:18:39.71,0.4121,34.9349,70.55911666666665,318.1578,-7.8894,38,-6.000000000000001
2023-11-15T11:19:09.728,0.4432,34.9359,70.55901666666666,312.5236,-7.889733333333334,38,-6.0
2023-11-15T11:19:39.743,0.4495,34.9314,70.55896666666666,306.9258,-7.8899,38,-6.0
2023-11-15T11:20:09.76,0.4686,34.9318,70.55884999999999,301.3497,-7.890216666666667,38,-6.0
2023-11-15T11:20:39.775,0.4702,34.9331,70.5588,295.7882,-7.890383333333333,38,-6.000000000000001
2023-11-15T11:21:09.791,0.4852,34.9313,70.5587,290.2235,-7.8907333333333325,38,-6.0
2023-11-15T11:21:39.809,0.4925,34.9292,70.55865,284.6535,-7.8909166666666675,38,-6.0
2023-11-15T11:22:09.824,0.5143,34.9311,70.55856666666666,279.134,-7.891283333333333,38,-6.0
2023-11-15T11:22:39.842,0.5343,34.9311,70.55851666666668,273.6351,-7.891466666666668,38,-5.999999999999999
2023-11-15T11:23:09.856,0.5596,34.929,70.55843333333334,268.2886,-7.891866666666665,38,-6.0
2023-11-15T11:23:39.873,0.5989,34.9297,70.55838333333332,263.0672,-7.89205,38,-6.0
2023-11-15T11:24:09.891,0.6268,34.9233,70.55829999999999,257.8567,-7.892416666666666,38,-6.0
2023-11-15T11:24:39.908,0.6648,34.9237,70.55826666666667,252.6601,-7.892583333333333,38,-6.0
2023-11-15T11:25:09.948,0.7075,34.9246,70.55816666666666,247.5201,-7.89295,38,-6.0
2023-11-15T11:25:39.965,0.7601,34.9243,70.55813333333334,242.3738,-7.893133333333333,38,-6.0
2023-11-15T11:26:09.984,0.7623,34.9215,70.55803333333333,237.0874,-7.8935,38,-6.0
2023-11-15T11:26:40.003,0.7516,34.9236,70.55799999999999,231.6221,-7.893683333333333,38,-6.0
2023-11-15T11:27:10.02,0.7775,34.9199,70.5579,225.8865,-7.89405,38,-6.0
2023-11-15T11:27:40.037,0.8161,34.9238,70.55784999999999,220.0131,-7.8942499999999995,38,-6.0
2023-11-15T11:28:10.054,0.8136,34.92,70.55775,214.2929,-7.894616666666667,38,-6.0
2023-11-15T11:28:40.073,0.8601,34.9211,70.55770000000001,208.6782,-7.894816666666666,38,-6.0
2023-11-15T11:29:10.092,0.8805,34.921,70.55760000000001,203.36,-7.895183333333334,38,-6.0
2023-11-15T11:29:40.109,0.9032,34.9192,70.55755,198.187,-7.8953500000000005,38,-6.0
2023-11-15T11:30:10.151,0.9199,34.9168,70.55746666666667,193.0932,-7.895683333333333,38,-6.0
2023-11-15T11:30:40.168,0.9552,34.9161,70.55741666666667,187.9134,-7.895849999999999,38,-6.0
2023-11-15T11:31:10.185,0.9812,34.9156,70.55731666666667,182.5707,-7.896183333333333,38,-6.0
2023-11-15T11:31:40.218,1.0047,34.9108,70.55726666666666,177.0032,-7.896366666666667,38,-6.0
2023-11-15T11:32:10.236,1.0451,34.9116,70.55716666666667,171.2103,-7.8967,38,-6.0
2023-11-15T11:32:40.253,1.0835,34.9084,70.5571,165.3974,-7.896883333333333,38,-6.0
2023-11-15T11:33:10.269,1.1511,34.9043,70.557,159.5513,-7.8972500000000005,38,-6.0
2023-11-15T11:33:40.29,1.1694,34.8969,70.55695,153.8117,-7.897416666666667,38,-6.0
2023-11-15T11:34:10.309,1.2035,34.8937,70.55683333333333,147.9786,-7.897783333333333,38,-6.0
2023-11-15T11:34:40.327,1.2954,34.8913,70.55678333333334,142.2746,-7.897966666666667,38,-6.000000000000001
2023-11-15T11:35:10.388,1.3365,34.8797,70.55668333333332,136.3633,-7.898333333333333,38,-6.0
2023-11-15T11:35:40.403,1.4675,34.8809,70.55663333333334,130.48,-7.898516666666666,38,-5.999999999999999
2023-11-15T11:36:10.423,1.6824,34.8755,70.55653333333333,124.7018,-7.898899999999999,38,-6.0
2023-11-15T11:36:40.439,1.5764,34.8335,70.55646666666667,118.988,-7.899083333333334,38,-6.0
2023-11-15T11:37:10.457,1.7933,34.8614,70.55636666666666,113.4731,-7.8994333333333335,38,-6.0
2023-11-15T11:37:40.475,2.3168,34.8601,70.55631666666666,107.9601,-7.899616666666667,38,-6.0
2023-11-15T11:38:10.493,2.6665,34.843,70.55621666666666,102.3417,-7.899983333333334,38,-6.0
2023-11-15T11:38:40.53,3.5827,34.9236,70.55616666666667,97.0048,-7.900183333333333,38,-6.0
2023-11-15T11:39:10.546,3.6874,34.9102,70.55608333333333,91.7877,-7.900533333333334,38,-6.0
2023-11-15T11:39:40.564,3.7501,34.9212,70.55603333333333,86.4874,-7.900716666666667,38,-6.000000000000001
2023-11-15T11:40:10.582,3.7272,34.9087,70.55595,81.0969,-7.901066666666666,38,-6.0
2023-11-15T11:40:40.598,3.69,34.901,70.55590000000001,75.7586,-7.901250000000001,38,-6.0
2023-11-15T11:41:10.615,3.396,34.8642,70.5558,70.5007,-7.901583333333334,38,-6.0
2023-11-15T11:41:40.65,3.1115,34.7975,70.55576666666666,65.3043,-7.90175,38,-6.0
2023-11-15T11:42:10.671,2.9978,34.7963,70.55566666666667,59.977,-7.902083333333334,38,-6.0
2023-11-15T11:42:40.688,3.0021,34.7821,70.55561666666668,54.5378,-7.9022499999999996,38,-6.0
2023-11-15T11:43:10.704,2.8936,34.7372,70.55551666666666,48.9406,-7.9026,38,-6.0
2023-11-15T11:43:40.757,2.9495,34.722,70.55546666666667,43.2464,-7.902766666666667,38,-6.0
2023-11-15T11:44:10.793,2.9753,34.7126,70.55536666666667,37.5506,-7.903133333333333,38,-6.0
2023-11-15T11:44:40.809,2.9702,34.6991,70.55531666666667,31.8892,-7.903316666666666,38,-6.000000000000001
2023-11-15T11:45:10.824,2.7808,34.6479,70.55523333333333,26.7298,-7.903683333333333,38,-6.0
2023-11-15T11:45:40.863,2.4361,34.5109,70.55518333333333,22.129,-7.90385,38,-6.0
2023-11-15T11:46:10.878,1.8866,34.4177,70.5551,17.6811,-7.9041500000000005,38,-6.0
2023-11-15T11:46:40.895,1.6607,34.4175,70.55505,13.1298,-7.904300000000001,38,-6.000000000000001
2023-11-15T11:47:10.911,1.5443,34.39,70.55496666666666,8.1147,-7.9046166666666675,38,-6.0
2023-11-15T11:47:40.927,1.549,34.3803,70.55491666666667,2.8957,-7.9048,38,-6.0
2023-11-15T11:48:10.946,1.5168,34.3894,70.55488333333332,1.2849,-7.90495,38,-6.0
2023-11-15T11:48:55.016,1.5193,34.3941,70.55891666666666,1.6863,-7.891400000000001,38,-5.999999999999999
2023-11-15T11:48:55.581,1.519,34.3961,70.55891666666666,1.6888,-7.891400000000001,39,-6.0
2023-11-15T11:49:25.597,1.528,34.395,70.55891666666666,1.6105,-7.891400000000001,39,-6.0
2023-11-15T11:49:55.689,1.5238,34.3978,70.55898333333333,1.5691,-7.891366666666666,39,-6.0
2023-11-15T11:50:25.721,1.5242,34.3901,70.55905,1.5714,-7.891183333333333,39,-6.0
2023-11-15T11:50:55.708,1.5244,34.3949,70.55908333333333,1.4963,-7.8911333333333324,39,-6.0
2023-11-15T11:51:25.723,1.5237,34.3996,70.55908333333333,1.5118,-7.8911333333333324,39,-6.0
2023-11-15T11:51:55.746,1.5186,34.3916,70.55915,1.4872,-7.8909666666666665,39,-6.0
2023-11-15T11:52:25.76,1.5188,34.3959,70.55915,1.5168,-7.8909666666666665,39,-6.0
2023-11-15T11:52:37.692,1.5228,34.3851,70.55923333333334,1.5284,-7.890766666666667,39,-6.0
2023-11-15T11:53:07.71,1.5187,34.3906,70.55926666666666,1.5099,-7.8906833333333335,39,-6.0
2023-11-15T11:53:37.73,1.5263,34.3829,70.55926666666666,2.2716,-7.8906833333333335,39,-6.0
2023-11-15T11:54:07.747,1.5299,34.3875,70.55925,4.3714,-7.890649999999999,39,-6.0
2023-11-15T11:54:37.766,1.5847,34.4164,70.55915,15.6206,-7.890600000000001,39,-6.0
2023-11-15T11:55:07.807,1.6998,34.4279,70.55906666666667,24.9009,-7.890583333333332,39,-6.0
2023-11-15T11:55:37.886,2.1872,34.5233,70.55895000000001,29.6305,-7.890583333333332,39,-5.999999999999999
2023-11-15T11:56:07.905,2.7562,34.6313,70.55884999999999,33.648,-7.890783333333333,39,-6.0
2023-11-15T11:56:37.936,2.8948,34.6695,70.55881666666667,38.5834,-7.8909166666666675,39,-6.0
2023-11-15T11:57:07.953,3.0643,34.7123,70.55873333333334,43.4076,-7.891216666666666,39,-6.0
2023-11-15T11:57:37.97,2.8932,34.7195,70.5587,48.0937,-7.89135,39,-6.000000000000001
2023-11-15T11:58:07.988,2.9032,34.754,70.55861666666667,52.7955,-7.891633333333334,39,-6.0
2023-11-15T11:58:38.005,3.178,34.8101,70.55858333333335,57.4574,-7.891783333333333,39,-6.0
2023-11-15T11:59:08.025,3.1702,34.8067,70.55851666666668,62.111,-7.892099999999999,39,-6.0
2023-11-15T11:59:38.041,3.2785,34.8316,70.55848333333333,66.7647,-7.89225,39,-6.000000000000001
2023-11-15T12:00:08.057,3.6055,34.874,70.55841666666667,71.3764,-7.892533333333334,39,-6.0
2023-11-15T12:00:38.074,3.6495,34.8827,70.55838333333332,75.9875,-7.892683333333334,39,-6.0
2023-11-15T12:01:08.093,3.6713,34.8925,70.55831666666667,80.6881,-7.892983333333333,39,-6.0
2023-11-15T12:01:38.114,3.6347,34.8936,70.55826666666667,85.4879,-7.893133333333333,39,-6.000000000000001
2023-11-15T12:02:08.139,3.1125,34.6971,70.5582,90.4619,-7.89345,39,-6.0
2023-11-15T12:02:38.155,2.3163,34.791,70.55815,95.4909,-7.893599999999999,39,-6.0
2023-11-15T12:03:08.174,2.0261,34.793,70.55806666666668,100.4843,-7.8939,39,-6.0
2023-11-15T12:03:38.19,1.6078,34.7948,70.55801666666666,105.2231,-7.894033333333335,39,-6.0
2023-11-15T12:04:08.206,1.4726,34.8096,70.55793333333332,109.7666,-7.894283333333334,39,-6.0
2023-11-15T12:04:38.223,1.534,34.8245,70.55788333333334,114.1451,-7.8944,39,-6.0
2023-11-15T12:05:08.242,1.4262,34.8361,70.5578,118.398,-7.8946499999999995,39,-6.0
2023-11-15T12:05:38.258,1.361,34.8519,70.55776666666667,122.9103,-7.894783333333334,39,-6.0
2023-11-15T12:06:08.274,1.2467,34.8665,70.55768333333334,127.2214,-7.895033333333333,39,-6.0
2023-11-15T12:06:38.29,1.2249,34.8753,70.55765,131.0631,-7.895149999999999,39,-6.0
2023-11-15T12:07:08.306,1.2236,34.8776,70.55756666666666,135.0488,-7.895366666666666,39,-6.0
2023-11-15T12:07:38.323,1.219,34.8806,70.55753333333334,139.2368,-7.895466666666666,39,-6.0
2023-11-15T12:08:08.36,1.1886,34.8841,70.55745,143.5551,-7.8957,39,-6.0
2023-11-15T12:08:38.39,1.1865,34.8855,70.5574,147.833,-7.895816666666667,39,-5.999999999999999
2023-11-15T12:09:08.406,1.1156,34.8883,70.55733333333333,152.2571,-7.896083333333333,39,-6.0
2023-11-15T12:09:38.422,1.1029,34.891,70.55728333333333,156.8514,-7.8962166666666675,39,-6.000000000000001
2023-11-15T12:10:08.44,1.0797,34.8889,70.55721666666666,161.4882,-7.896516666666668,39,-6.0
2023-11-15T12:10:38.457,1.0602,34.8905,70.55716666666667,166.1064,-7.896649999999999,39,-6.0
2023-11-15T12:11:08.473,1.0388,34.8925,70.55708333333334,170.813,-7.89695,39,-6.0
2023-11-15T12:11:38.489,1.0197,34.8967,70.55704999999999,175.5115,-7.8971,39,-6.0
2023-11-15T12:12:08.505,0.9846,34.8982,70.55696666666667,180.1621,-7.897400000000001,39,-6.0
2023-11-15T12:12:38.523,0.9812,34.9003,70.55691666666667,184.7591,-7.897549999999999,39,-6.000000000000001
2023-11-15T12:13:08.54,0.9314,34.902,70.55685,189.2835,-7.897833333333334,39,-6.0
2023-11-15T12:13:38.556,0.925,34.903,70.55681666666666,193.8442,-7.898,39,-6.0
2023-11-15T12:14:08.575,0.9166,34.9053,70.55673333333334,198.3225,-7.898300000000001,39,-6.0
2023-11-15T12:14:38.59,0.9002,34.9049,70.5567,202.7774,-7.89845,39,-6.0
2023-11-15T12:15:08.605,0.8671,34.9033,70.55663333333334,207.172,-7.8987333333333325,39,-6.0
2023-11-15T12:15:38.62,0.8163,34.9082,70.55658333333334,211.6021,-7.898866666666667,39,-5.999999999999999
2023-11-15T12:16:08.636,0.8082,34.9092,70.5565,215.9766,-7.899149999999999,39,-6.0
2023-11-15T12:16:38.654,0.7995,34.9091,70.55646666666667,220.2901,-7.899283333333333,39,-6.000000000000001
2023-11-15T12:17:08.671,0.773,34.9092,70.55638333333333,224.6517,-7.899516666666667,39,-6.0
2023-11-15T12:17:38.688,0.7628,34.9123,70.55633333333334,229.0337,-7.899650000000001,39,-6.0
2023-11-15T12:18:08.704,0.746,34.9139,70.55626666666667,233.4263,-7.899883333333334,39,-6.0
2023-11-15T12:18:38.72,0.731,34.9145,70.55621666666666,237.762,-7.900016666666666,39,-6.0
2023-11-15T12:19:08.736,0.7231,34.9137,70.55614999999999,242.1237,-7.900283333333334,39,-6.0
2023-11-15T12:19:38.753,0.7085,34.9152,70.55611666666667,246.4751,-7.900416666666667,39,-6.0
2023-11-15T12:20:08.769,0.6997,34.9174,70.55603333333333,250.7776,-7.900683333333334,39,-6.0
2023-11-15T12:20:38.786,0.6773,34.9175,70.556,255.0516,-7.900833333333333,39,-5.999999999999999
2023-11-15T12:21:08.823,0.6518,34.9136,70.55593333333333,259.3616,-7.901083333333334,39,-6.0
2023-11-15T12:21:38.842,0.6336,34.9192,70.55590000000001,263.6582,-7.9012166666666666,39,-6.0
2023-11-15T12:22:08.876,0.615,34.9201,70.55583333333334,268.0299,-7.9015,39,-6.0
2023-11-15T12:22:38.894,0.6016,34.9193,70.5558,272.3185,-7.901633333333333,39,-5.999999999999999
2023-11-15T12:23:08.927,0.5886,34.9206,70.55571666666667,276.58,-7.901883333333334,39,-6.0
2023-11-15T12:23:38.944,0.5766,34.9218,70.55568333333333,280.8914,-7.902033333333333,39,-5.999999999999999
2023-11-15T12:24:08.96,0.5484,34.9164,70.55561666666668,285.2762,-7.9023,39,-6.0
2023-11-15T12:24:38.979,0.5391,34.9198,70.55558333333333,289.65,-7.902433333333333,39,-6.0
2023-11-15T12:25:08.998,0.51,34.9211,70.5555,293.9813,-7.902683333333332,39,-6.0
2023-11-15T12:25:39.014,0.501,34.9203,70.55546666666667,298.2545,-7.902833333333333,39,-6.0
2023-11-15T12:26:09.031,0.4912,34.9236,70.55538333333334,302.537,-7.903083333333332,39,-6.0
2023-11-15T12:26:39.047,0.465,34.9209,70.55535,306.9239,-7.903216666666666,39,-6.0
2023-11-15T12:27:09.063,0.4538,34.9231,70.55526666666667,311.2145,-7.903466666666667,39,-6.0
2023-11-15T12:27:39.079,0.4374,34.9265,70.55521666666667,315.4984,-7.903583333333334,39,-6.0
2023-11-15T12:28:09.095,0.4244,34.9258,70.55513333333333,319.8394,-7.903816666666668,39,-6.0
2023-11-15T12:28:39.111,0.4219,34.9242,70.5551,324.1852,-7.903933333333333,39,-6.0
2023-11-15T12:29:09.127,0.4174,34.9283,70.55501666666667,328.5178,-7.904183333333333,39,-6.0
2023-11-15T12:29:39.144,0.4169,34.9231,70.55496666666666,332.8435,-7.904300000000001,39,-6.0
2023-11-15T12:30:09.171,0.4185,34.9244,70.55488333333332,337.1142,-7.90455,39,-6.0
2023-11-15T12:30:39.187,0.414,34.9245,70.55485,341.3177,-7.9046666666666665,39,-6.0
2023-11-15T12:31:09.205,0.4035,34.924,70.55476666666667,345.5137,-7.904933333333334,39,-6.0
2023-11-15T12:31:39.221,0.3842,34.9307,70.55471666666668,349.6403,-7.90505,39,-6.000000000000001
2023-11-15T12:32:09.237,0.3751,34.9273,70.55465000000001,353.705,-7.9052999999999995,39,-6.0
2023-11-15T12:32:39.254,0.3693,34.9288,70.55461666666666,357.7692,-7.905416666666667,39,-6.0
2023-11-15T12:33:09.27,0.3647,34.9332,70.55455,361.8185,-7.905683333333333,39,-6.0
2023-11-15T12:33:39.299,0.3571,34.933,70.5545,365.9431,-7.905816666666667,39,-6.0
2023-11-15T12:34:09.32,0.353,34.9327,70.55443333333332,370.0956,-7.9060999999999995,39,-6.0
2023-11-15T12:34:39.336,0.3472,34.9315,70.5544,374.171,-7.906233333333334,39,-6.000000000000001
2023-11-15T12:35:09.352,0.3432,34.935,70.55435000000001,378.2512,-7.906516666666666,39,-6.0
2023-11-15T12:35:39.369,0.3381,34.9365,70.55431666666667,382.4377,-7.90665,39,-6.0
2023-11-15T12:36:09.413,0.3275,34.9331,70.55425,386.5969,-7.906933333333335,39,-6.0
2023-11-15T12:36:39.429,0.3127,34.9365,70.55421666666666,390.822,-7.907083333333333,39,-6.000000000000001
2023-11-15T12:37:09.445,0.2745,34.9327,70.55414999999999,394.8944,-7.907350000000001,39,-6.0
2023-11-15T12:37:39.461,0.2632,34.9315,70.55411666666667,398.9577,-7.9074833333333325,39,-5.999999999999999
2023-11-15T12:38:09.477,0.2626,34.9356,70.55405,403.0808,-7.90775,39,-6.0
2023-11-15T12:38:39.495,0.2525,34.9328,70.554,407.321,-7.9078833333333325,39,-6.0
2023-11-15T12:39:09.512,0.2357,34.9326,70.55393333333333,411.5119,-7.908150000000001,39,-6.0
2023-11-15T12:39:39.552,0.2226,34.9386,70.55390000000001,415.6394,-7.908266666666666,39,-6.000000000000001
2023-11-15T12:40:09.569,0.2124,34.9378,70.55381666666668,419.9899,-7.908533333333333,39,-6.0
2023-11-15T12:40:39.588,0.2077,34.9394,70.55378333333333,424.4044,-7.908666666666666,39,-6.000000000000001
2023-11-15T12:41:09.605,0.2018,34.9377,70.55369999999999,428.6493,-7.908933333333333,39,-6.0
2023-11-15T12:41:39.623,0.2003,34.9368,70.55365,432.8649,-7.909050000000001,39,-6.000000000000001
2023-11-15T12:42:09.641,0.1967,34.9396,70.55356666666667,436.96,-7.9093,39,-6.0
2023-11-15T12:42:39.658,0.1927,34.9368,70.55353333333333,441.2582,-7.909416666666668,39,-6.0
2023-11-15T12:43:09.677,0.1915,34.939,70.55345000000001,445.5441,-7.909666666666667,39,-6.0
2023-11-15T12:43:39.695,0.1902,34.938,70.5534,449.9026,-7.9098,39,-6.000000000000001
2023-11-15T12:44:09.712,0.1877,34.9418,70.55333333333333,454.2184,-7.910066666666667,39,-6.0
2023-11-15T12:44:39.729,0.1879,34.937,70.55328333333334,458.4373,-7.9102,39,-6.0
2023-11-15T12:45:09.747,0.1869,34.9397,70.55321666666667,462.7658,-7.9104833333333335,39,-6.0
2023-11-15T12:45:39.77,0.183,34.9382,70.55318333333334,467.0977,-7.910633333333334,39,-5.999999999999999
2023-11-15T12:46:09.796,0.1775,34.9425,70.5531,471.4281,-7.9109333333333325,39,-6.0
2023-11-15T12:46:39.824,0.174,34.9442,70.55303333333333,475.7919,-7.911233333333333,39,-6.000000000000001
2023-11-15T12:47:09.853,0.1702,34.9431,70.55300000000001,480.1458,-7.911383333333333,39,-6.0
2023-11-15T12:47:39.903,0.1681,34.9432,70.55293333333334,484.5563,-7.9117,39,-6.0
2023-11-15T12:48:09.934,0.1679,34.9406,70.5529,488.8834,-7.91185,39,-6.0
2023-11-15T12:48:39.967,0.1648,34.9403,70.55281666666666,493.1111,-7.912133333333332,39,-6.0
2023-11-15T12:49:10.021,0.1642,34.9394,70.55278333333334,497.3373,-7.912266666666667,39,-6.0
2023-11-15T12:49:40.061,0.1576,34.9415,70.55273333333334,500.0763,-7.912366666666666,39,-5.999999999999999
2023-11-15T12:50:10.089,0.1521,34.9428,70.55273333333334,497.986,-7.912283333333333,39,-5.999999999999999
2023-11-15T12:50:40.107,0.1474,34.9418,70.5527,493.2245,-7.912216666666666,39,-6.0
2023-11-15T12:51:10.125,0.1406,34.9448,70.55261666666667,487.65,-7.912416666666667,39,-6.0
2023-11-15T12:51:40.146,0.1301,34.9422,70.55253333333333,482.1322,-7.912583333333333,39,-6.0
2023-11-15T12:52:10.173,0.1405,34.9456,70.55241666666667,476.5934,-7.9129000000000005,39,-6.0
2023-11-15T12:52:40.2,0.1592,34.9445,70.55236666666666,470.9797,-7.91305,39,-6.0
2023-11-15T12:53:10.217,0.1641,34.9425,70.55225,465.3818,-7.913383333333333,39,-6.0
2023-11-15T12:53:40.243,0.171,34.9411,70.55218333333333,459.7718,-7.91355,39,-6.0
2023-11-15T12:54:10.259,0.1912,34.9429,70.55206666666666,453.9524,-7.913883333333333,39,-6.0
2023-11-15T12:54:40.303,0.1923,34.9411,70.55201666666667,448.0285,-7.91405,39,-6.0
2023-11-15T12:55:10.339,0.2001,34.9388,70.55189999999999,442.0615,-7.914383333333334,39,-6.0
2023-11-15T12:55:40.364,0.2418,34.9412,70.55185,436.0188,-7.914550000000001,39,-6.000000000000001
2023-11-15T12:56:10.393,0.2692,34.9415,70.55173333333333,429.8724,-7.9149,39,-6.0
2023-11-15T12:56:40.417,0.2865,34.9405,70.55166666666668,423.539,-7.915083333333333,39,-5.999999999999999
2023-11-15T12:57:10.452,0.2927,34.9399,70.55156666666667,417.3425,-7.915466666666667,39,-6.0
2023-11-15T12:57:40.469,0.2931,34.9382,70.55151666666667,411.3199,-7.915649999999999,39,-6.0
2023-11-15T12:58:10.494,0.2947,34.9382,70.55141666666667,405.2713,-7.916033333333333,39,-6.0
2023-11-15T12:58:40.518,0.2887,34.9376,70.55136666666667,399.3773,-7.916216666666666,39,-6.0
2023-11-15T12:59:10.546,0.2944,34.9385,70.55126666666666,393.6399,-7.9166,39,-6.0
2023-11-15T12:59:40.562,0.3047,34.9366,70.55121666666668,387.8755,-7.916783333333332,39,-6.0
2023-11-15T13:00:10.579,0.3216,34.9411,70.55111666666667,382.1308,-7.917166666666667,39,-6.0
2023-11-15T13:00:40.598,0.3253,34.941,70.55108333333332,376.4448,-7.917350000000001,39,-6.0
2023-11-15T13:01:10.614,0.3502,34.9374,70.55098333333333,370.9419,-7.917716666666666,39,-6.0
2023-11-15T13:01:40.63,0.3613,34.9353,70.55093333333333,365.5297,-7.9178999999999995,39,-6.000000000000001
2023-11-15T13:02:10.648,0.3751,34.9354,70.55083333333333,360.1054,-7.918266666666667,39,-6.0
2023-11-15T13:02:40.676,0.3768,34.9361,70.55078333333333,354.6231,-7.91845,39,-5.999999999999999
2023-11-15T13:03:10.695,0.378,34.9353,70.5507,349.0895,-7.918816666666667,39,-6.0
2023-11-15T13:03:40.711,0.3861,34.934,70.55064999999999,343.5583,-7.919,39,-5.999999999999999
2023-11-15T13:04:10.727,0.3916,34.9347,70.55056666666665,338.1092,-7.919383333333333,39,-6.0
2023-11-15T13:04:40.751,0.4099,34.9371,70.55051666666667,332.5971,-7.919566666666666,39,-6.000000000000001
2023-11-15T13:05:10.768,0.4146,34.9326,70.55041666666666,327.1245,-7.91995,39,-6.0
2023-11-15T13:05:40.784,0.4357,34.9321,70.55038333333333,321.6702,-7.92015,39,-6.0
2023-11-15T13:06:10.8,0.4509,34.9326,70.55028333333333,316.1581,-7.920533333333333,39,-6.0
2023-11-15T13:06:40.816,0.456,34.9342,70.55025,310.3567,-7.920716666666667,39,-6.000000000000001
2023-11-15T13:07:10.833,0.4726,34.9321,70.55015,304.4337,-7.921116666666667,39,-6.0
2023-11-15T13:07:40.849,0.4857,34.9291,70.55011666666665,298.3926,-7.921316666666667,39,-6.0
2023-11-15T13:08:10.878,0.4913,34.9299,70.55001666666666,292.2778,-7.921716666666667,39,-6.0
2023-11-15T13:08:40.896,0.5198,34.9271,70.54998333333333,286.1055,-7.921916666666668,39,-6.0
2023-11-15T13:09:10.918,0.5538,34.9271,70.54988333333334,279.9818,-7.9223,39,-6.0
2023-11-15T13:09:40.955,0.5921,34.9259,70.54983333333332,273.9219,-7.9225,39,-5.999999999999999
2023-11-15T13:10:10.978,0.5968,34.9274,70.54973333333334,267.996,-7.9228499999999995,39,-6.0
2023-11-15T13:10:40.994,0.6048,34.9267,70.54966666666665,262.0173,-7.923016666666666,39,-6.0
2023-11-15T13:11:11.009,0.6255,34.9287,70.54956666666666,256.0256,-7.923383333333334,39,-6.0
2023-11-15T13:11:41.024,0.6303,34.9265,70.54951666666666,250.0306,-7.923566666666666,39,-6.000000000000001
2023-11-15T13:12:11.055,0.6481,34.9269,70.54941666666667,244.0755,-7.923933333333334,39,-6.0
2023-11-15T13:12:41.072,0.6801,34.925,70.54936666666667,238.1173,-7.9241166666666665,39,-6.0
2023-11-15T13:13:11.088,0.7229,34.9235,70.54928333333334,232.255,-7.9245,39,-6.0
2023-11-15T13:13:41.103,0.7464,34.9256,70.54923333333333,226.4675,-7.9247,39,-6.000000000000001
2023-11-15T13:14:11.132,0.7843,34.923,70.54915,220.7841,-7.9251,39,-6.0
2023-11-15T13:14:41.148,0.8129,34.9204,70.5491,215.2035,-7.925283333333335,39,-6.0
2023-11-15T13:15:11.167,0.8373,34.9215,70.54899999999999,209.7048,-7.92565,39,-6.0
2023-11-15T13:15:41.185,0.8856,34.9189,70.54896666666667,204.271,-7.925833333333332,39,-5.999999999999999
2023-11-15T13:16:11.203,0.9382,34.9221,70.54886666666667,198.768,-7.926183333333334,39,-6.0
2023-11-15T13:16:41.241,1.0084,34.9184,70.54881666666667,193.2327,-7.92635,39,-6.0
2023-11-15T13:17:11.26,1.0614,34.912,70.54871666666666,187.7689,-7.926683333333333,39,-6.0
2023-11-15T13:17:41.277,1.1075,34.9108,70.54866666666666,182.3313,-7.926833333333334,39,-6.0
2023-11-15T13:18:11.294,1.1356,34.9075,70.54856666666666,176.7566,-7.9271666666666665,39,-6.0
2023-11-15T13:18:41.312,1.1691,34.9144,70.5485,171.3206,-7.92735,39,-6.000000000000001
